time,leg_length,hip_angle_rad,hip_angle_deg,contact,gps_x,gps_y,gps_z,roll,pitch,yaw,height_from_gps
2.400000,-0.004568,0.000921,0.053,1,0.435263,0.008454,0.154870,3.140390,-0.080036,-3.106716,0.154870
2.401000,-0.004568,0.000921,0.053,1,0.435263,0.008454,0.154870,3.140390,-0.080036,-3.106716,0.154870
2.402000,-0.004568,0.000921,0.053,1,0.435263,0.008454,0.154870,3.140390,-0.080037,-3.106716,0.154870
2.403000,-0.004568,0.000921,0.053,1,0.435263,0.008454,0.154870,3.140390,-0.080037,-3.106716,0.154870
2.404000,-0.004568,0.000921,0.053,1,0.435263,0.008454,0.154870,3.140390,-0.080037,-3.106716,0.154870
2.405000,-0.004568,0.000921,0.053,1,0.435262,0.008454,0.154870,3.140390,-0.080038,-3.106716,0.154870
2.406000,-0.004568,0.000921,0.053,1,0.435262,0.008454,0.154870,3.140390,-0.080038,-3.106716,0.154870
2.407000,-0.004568,0.000921,0.053,1,0.435262,0.008454,0.154870,3.140390,-0.080038,-3.106716,0.154870
2.408000,-0.004568,0.000921,0.053,1,0.435262,0.008454,0.154869,3.140390,-0.080039,-3.106716,0.154869
2.409000,-0.004568,0.000921,0.053,1,0.435262,0.008454,0.154869,3.140390,-0.080039,-3.106716,0.154869
2.410000,-0.004568,0.000921,0.053,1,0.435262,0.008454,0.154869,3.140390,-0.080039,-3.106716,0.154869
2.411000,-0.004569,0.000921,0.053,1,0.435262,0.008454,0.154869,3.140390,-0.080039,-3.106716,0.154869
2.412000,-0.004569,0.000921,0.053,1,0.435262,0.008454,0.154869,3.140390,-0.080040,-3.106716,0.154869
2.413000,-0.004569,0.000921,0.053,1,0.435262,0.008454,0.154869,3.140390,-0.080040,-3.106716,0.154869
2.414000,-0.004569,0.000921,0.053,1,0.435262,0.008454,0.154869,3.140390,-0.080040,-3.106716,0.154869
2.415000,-0.004569,0.000921,0.053,1,0.435262,0.008454,0.154869,3.140390,-0.080041,-3.106716,0.154869
2.416000,-0.004569,0.000921,0.053,1,0.435262,0.008454,0.154869,3.140390,-0.080041,-3.106716,0.154869
2.417000,-0.004569,0.000921,0.053,1,0.435262,0.008454,0.154868,3.140390,-0.080041,-3.106716,0.154868
2.418000,-0.004569,0.000921,0.053,1,0.435262,0.008454,0.154868,3.140390,-0.080042,-3.106716,0.154868
2.419000,-0.004569,0.000921,0.053,1,0.435262,0.008454,0.154868,3.140390,-0.080042,-3.106716,0.154868
2.420000,-0.004569,0.000921,0.053,1,0.435262,0.008454,0.154868,3.140390,-0.080042,-3.106716,0.154868
2.421000,-0.004569,0.000921,0.053,1,0.435262,0.008454,0.154868,3.140390,-0.080042,-3.106716,0.154868
2.422000,-0.004570,0.000921,0.053,1,0.435262,0.008454,0.154868,3.140390,-0.080043,-3.106716,0.154868
2.423000,-0.004570,0.000921,0.053,1,0.435262,0.008454,0.154868,3.140390,-0.080043,-3.106716,0.154868
2.424000,-0.004570,0.000921,0.053,1,0.435262,0.008454,0.154868,3.140390,-0.080043,-3.106716,0.154868
2.425000,-0.004570,0.000921,0.053,1,0.435262,0.008454,0.154868,3.140390,-0.080044,-3.106716,0.154868
2.426000,-0.004570,0.000921,0.053,1,0.435262,0.008454,0.154867,3.140390,-0.080044,-3.106716,0.154867
2.427000,-0.004570,0.000921,0.053,1,0.435262,0.008454,0.154867,3.140390,-0.080044,-3.106716,0.154867
2.428000,-0.004570,0.000921,0.053,1,0.435262,0.008454,0.154867,3.140390,-0.080045,-3.106716,0.154867
2.429000,-0.004570,0.000921,0.053,1,0.435262,0.008454,0.154867,3.140390,-0.080045,-3.106716,0.154867
2.430000,-0.004570,0.000921,0.053,1,0.435262,0.008454,0.154867,3.140390,-0.080045,-3.106716,0.154867
2.431000,-0.004570,0.000921,0.053,1,0.435262,0.008454,0.154867,3.140390,-0.080046,-3.106716,0.154867
2.432000,-0.004571,0.000921,0.053,1,0.435262,0.008454,0.154867,3.140390,-0.080046,-3.106716,0.154867
2.433000,-0.004571,0.000921,0.053,1,0.435262,0.008454,0.154867,3.140390,-0.080046,-3.106716,0.154867
2.434000,-0.004571,0.000921,0.053,1,0.435262,0.008454,0.154867,3.140390,-0.080047,-3.106716,0.154867
2.435000,-0.004571,0.000921,0.053,1,0.435262,0.008454,0.154866,3.140390,-0.080047,-3.106716,0.154866
2.436000,-0.004571,0.000921,0.053,1,0.435262,0.008454,0.154866,3.140390,-0.080047,-3.106716,0.154866
2.437000,-0.004571,0.000921,0.053,1,0.435262,0.008454,0.154866,3.140390,-0.080047,-3.106716,0.154866
2.438000,-0.004571,0.000921,0.053,1,0.435262,0.008454,0.154866,3.140390,-0.080048,-3.106716,0.154866
2.439000,-0.004571,0.000920,0.053,1,0.435262,0.008454,0.154866,3.140390,-0.080048,-3.106716,0.154866
2.440000,-0.004571,0.000920,0.053,1,0.435262,0.008454,0.154866,3.140390,-0.080048,-3.106716,0.154866
2.441000,-0.004571,0.000920,0.053,1,0.435262,0.008454,0.154866,3.140390,-0.080049,-3.106716,0.154866
2.442000,-0.004572,0.000920,0.053,1,0.435262,0.008454,0.154866,3.140390,-0.080049,-3.106716,0.154866
2.443000,-0.004572,0.000920,0.053,1,0.435262,0.008454,0.154866,3.140390,-0.080049,-3.106716,0.154866
2.444000,-0.004572,0.000920,0.053,1,0.435262,0.008454,0.154865,3.140390,-0.080050,-3.106716,0.154865
2.445000,-0.004572,0.000920,0.053,1,0.435262,0.008454,0.154865,3.140390,-0.080050,-3.106716,0.154865
2.446000,-0.004572,0.000920,0.053,1,0.435262,0.008454,0.154865,3.140390,-0.080050,-3.106716,0.154865
2.447000,-0.004572,0.000920,0.053,1,0.435262,0.008454,0.154865,3.140390,-0.080051,-3.106716,0.154865
2.448000,-0.004572,0.000920,0.053,1,0.435262,0.008454,0.154865,3.140390,-0.080051,-3.106716,0.154865
2.449000,-0.004572,0.000920,0.053,1,0.435262,0.008454,0.154865,3.140390,-0.080051,-3.106716,0.154865
2.450000,-0.004572,0.000920,0.053,1,0.435262,0.008454,0.154865,3.140390,-0.080052,-3.106716,0.154865
2.451000,-0.004573,0.000920,0.053,1,0.435262,0.008454,0.154865,3.140390,-0.080052,-3.106716,0.154865
2.452000,-0.004573,0.000920,0.053,1,0.435262,0.008454,0.154864,3.140390,-0.080052,-3.106716,0.154864
2.453000,-0.004573,0.000920,0.053,1,0.435262,0.008454,0.154864,3.140390,-0.080053,-3.106716,0.154864
2.454000,-0.004573,0.000920,0.053,1,0.435261,0.008454,0.154864,3.140390,-0.080053,-3.106716,0.154864
2.455000,-0.004573,0.000920,0.053,1,0.435261,0.008454,0.154864,3.140390,-0.080053,-3.106716,0.154864
2.456000,-0.004573,0.000920,0.053,1,0.435261,0.008454,0.154864,3.140390,-0.080054,-3.106716,0.154864
2.457000,-0.004573,0.000920,0.053,1,0.435261,0.008454,0.154864,3.140390,-0.080054,-3.106716,0.154864
2.458000,-0.004573,0.000920,0.053,1,0.435261,0.008454,0.154864,3.140390,-0.080054,-3.106716,0.154864
2.459000,-0.004573,0.000920,0.053,1,0.435261,0.008454,0.154864,3.140390,-0.080055,-3.106716,0.154864
2.460000,-0.004573,0.000920,0.053,1,0.435261,0.008454,0.154864,3.140390,-0.080055,-3.106716,0.154864
2.461000,-0.004574,0.000920,0.053,1,0.435261,0.008454,0.154863,3.140390,-0.080055,-3.106716,0.154863
2.462000,-0.004574,0.000920,0.053,1,0.435261,0.008454,0.154863,3.140390,-0.080056,-3.106716,0.154863
2.463000,-0.004574,0.000920,0.053,1,0.435261,0.008454,0.154863,3.140390,-0.080056,-3.106716,0.154863
2.464000,-0.004574,0.000920,0.053,1,0.435261,0.008454,0.154863,3.140390,-0.080056,-3.106716,0.154863
2.465000,-0.004574,0.000920,0.053,1,0.435261,0.008454,0.154863,3.140390,-0.080057,-3.106716,0.154863
2.466000,-0.004574,0.000920,0.053,1,0.435261,0.008454,0.154863,3.140390,-0.080057,-3.106716,0.154863
2.467000,-0.004574,0.000920,0.053,1,0.435261,0.008454,0.154863,3.140390,-0.080057,-3.106716,0.154863
2.468000,-0.004574,0.000920,0.053,1,0.435261,0.008454,0.154863,3.140390,-0.080058,-3.106716,0.154863
2.469000,-0.004574,0.000920,0.053,1,0.435261,0.008454,0.154862,3.140390,-0.080058,-3.106716,0.154862
2.470000,-0.004575,0.000920,0.053,1,0.435261,0.008454,0.154862,3.140390,-0.080058,-3.106716,0.154862
2.471000,-0.004575,0.000920,0.053,1,0.435261,0.008454,0.154862,3.140390,-0.080059,-3.106716,0.154862
2.472000,-0.004575,0.000920,0.053,1,0.435261,0.008454,0.154862,3.140390,-0.080059,-3.106716,0.154862
2.473000,-0.004575,0.000920,0.053,1,0.435261,0.008454,0.154862,3.140390,-0.080059,-3.106716,0.154862
2.474000,-0.004575,0.000920,0.053,1,0.435261,0.008454,0.154862,3.140390,-0.080060,-3.106716,0.154862
2.475000,-0.004575,0.000920,0.053,1,0.435261,0.008454,0.154862,3.140390,-0.080060,-3.106716,0.154862
2.476000,-0.004575,0.000920,0.053,1,0.435261,0.008454,0.154862,3.140390,-0.080060,-3.106716,0.154862
2.477000,-0.004575,0.000920,0.053,1,0.435261,0.008454,0.154861,3.140390,-0.080061,-3.106716,0.154861
2.478000,-0.004575,0.000920,0.053,1,0.435261,0.008454,0.154861,3.140390,-0.080061,-3.106716,0.154861
2.479000,-0.004576,0.000920,0.053,1,0.435261,0.008454,0.154861,3.140390,-0.080061,-3.106716,0.154861
2.480000,-0.004576,0.000920,0.053,1,0.435261,0.008454,0.154861,3.140390,-0.080062,-3.106716,0.154861
2.481000,-0.004576,0.000920,0.053,1,0.435261,0.008454,0.154861,3.140390,-0.080062,-3.106716,0.154861
2.482000,-0.004576,0.000920,0.053,1,0.435261,0.008454,0.154861,3.140390,-0.080062,-3.106716,0.154861
2.483000,-0.004576,0.000920,0.053,1,0.435261,0.008454,0.154861,3.140390,-0.080063,-3.106716,0.154861
2.484000,-0.004576,0.000920,0.053,1,0.435261,0.008454,0.154861,3.140390,-0.080063,-3.106716,0.154861
2.485000,-0.004576,0.000920,0.053,1,0.435261,0.008454,0.154860,3.140390,-0.080063,-3.106716,0.154860
2.486000,-0.004576,0.000920,0.053,1,0.435261,0.008454,0.154860,3.140390,-0.080064,-3.106716,0.154860
2.487000,-0.004576,0.000920,0.053,1,0.435261,0.008454,0.154860,3.140390,-0.080064,-3.106716,0.154860
2.488000,-0.004577,0.000920,0.053,1,0.435261,0.008454,0.154860,3.140390,-0.080064,-3.106716,0.154860
2.489000,-0.004577,0.000920,0.053,1,0.435261,0.008454,0.154860,3.140390,-0.080065,-3.106716,0.154860
2.490000,-0.004577,0.000920,0.053,1,0.435261,0.008454,0.154860,3.140390,-0.080065,-3.106716,0.154860
2.491000,-0.004577,0.000920,0.053,1,0.435261,0.008454,0.154860,3.140390,-0.080065,-3.106716,0.154860
2.492000,-0.004577,0.000920,0.053,1,0.435261,0.008454,0.154860,3.140390,-0.080066,-3.106716,0.154860
2.493000,-0.004577,0.000920,0.053,1,0.435261,0.008454,0.154859,3.140390,-0.080066,-3.106716,0.154859
2.494000,-0.004577,0.000920,0.053,1,0.435261,0.008454,0.154859,3.140390,-0.080066,-3.106716,0.154859
2.495000,-0.004577,0.000920,0.053,1,0.435261,0.008454,0.154859,3.140390,-0.080067,-3.106716,0.154859
2.496000,-0.004577,0.000920,0.053,1,0.435261,0.008454,0.154859,3.140390,-0.080067,-3.106716,0.154859
2.497000,-0.004578,0.000920,0.053,1,0.435261,0.008454,0.154859,3.140390,-0.080067,-3.106716,0.154859
2.498000,-0.004578,0.000920,0.053,1,0.435261,0.008454,0.154859,3.140390,-0.080068,-3.106716,0.154859
2.499000,-0.004578,0.000920,0.053,1,0.435261,0.008454,0.154859,3.140390,-0.080068,-3.106716,0.154859
2.500000,-0.004578,0.000920,0.053,1,0.435261,0.008454,0.154859,3.140390,-0.080068,-3.106716,0.154859
2.501000,-0.004578,0.000920,0.053,1,0.435261,0.008454,0.154858,3.140390,-0.080069,-3.106716,0.154858
2.502000,-0.004578,0.000920,0.053,1,0.435261,0.008454,0.154858,3.140390,-0.080069,-3.106716,0.154858
2.503000,-0.004578,0.000920,0.053,1,0.435261,0.008454,0.154858,3.140390,-0.080070,-3.106716,0.154858
2.504000,-0.004578,0.000920,0.053,1,0.435261,0.008454,0.154858,3.140390,-0.080070,-3.106716,0.154858
2.505000,-0.004578,0.000920,0.053,1,0.435261,0.008454,0.154858,3.140390,-0.080070,-3.106716,0.154858
2.506000,-0.004579,0.000920,0.053,1,0.435261,0.008454,0.154858,3.140390,-0.080071,-3.106716,0.154858
2.507000,-0.004579,0.000920,0.053,1,0.435261,0.008454,0.154858,3.140390,-0.080071,-3.106716,0.154858
2.508000,-0.004579,0.000920,0.053,1,0.435261,0.008454,0.154858,3.140390,-0.080071,-3.106716,0.154858
2.509000,-0.004579,0.000920,0.053,1,0.435261,0.008454,0.154857,3.140390,-0.080072,-3.106716,0.154857
2.510000,-0.004579,0.000920,0.053,1,0.435261,0.008454,0.154857,3.140390,-0.080072,-3.106716,0.154857
2.511000,-0.004579,0.000920,0.053,1,0.435261,0.008454,0.154857,3.140390,-0.080072,-3.106716,0.154857
2.512000,-0.004579,0.000920,0.053,1,0.435261,0.008454,0.154857,3.140389,-0.080073,-3.106716,0.154857
2.513000,-0.004579,0.000920,0.053,1,0.435261,0.008454,0.154857,3.140389,-0.080073,-3.106716,0.154857
2.514000,-0.004580,0.000920,0.053,1,0.435261,0.008454,0.154857,3.140389,-0.080073,-3.106716,0.154857
2.515000,-0.004580,0.000920,0.053,1,0.435261,0.008454,0.154857,3.140389,-0.080074,-3.106716,0.154857
2.516000,-0.004580,0.000920,0.053,1,0.435261,0.008454,0.154856,3.140389,-0.080074,-3.106716,0.154856
2.517000,-0.004580,0.000920,0.053,1,0.435261,0.008454,0.154856,3.140389,-0.080074,-3.106716,0.154856
2.518000,-0.004580,0.000920,0.053,1,0.435261,0.008454,0.154856,3.140389,-0.080075,-3.106716,0.154856
2.519000,-0.004580,0.000920,0.053,1,0.435261,0.008454,0.154856,3.140389,-0.080075,-3.106716,0.154856
2.520000,-0.004580,0.000920,0.053,1,0.435261,0.008454,0.154856,3.140389,-0.080075,-3.106716,0.154856
2.521000,-0.004580,0.000920,0.053,1,0.435261,0.008454,0.154856,3.140389,-0.080076,-3.106716,0.154856
2.522000,-0.004580,0.000920,0.053,1,0.435261,0.008454,0.154856,3.140389,-0.080076,-3.106716,0.154856
2.523000,-0.004581,0.000920,0.053,1,0.435261,0.008454,0.154856,3.140389,-0.080076,-3.106716,0.154856
2.524000,-0.004581,0.000920,0.053,1,0.435261,0.008454,0.154855,3.140389,-0.080077,-3.106716,0.154855
2.525000,-0.004581,0.000920,0.053,1,0.435261,0.008454,0.154855,3.140389,-0.080077,-3.106716,0.154855
2.526000,-0.004581,0.000920,0.053,1,0.435261,0.008454,0.154855,3.140389,-0.080078,-3.106716,0.154855
2.527000,-0.004581,0.000920,0.053,1,0.435261,0.008454,0.154855,3.140389,-0.080078,-3.106716,0.154855
2.528000,-0.004581,0.000920,0.053,1,0.435261,0.008454,0.154855,3.140389,-0.080078,-3.106716,0.154855
2.529000,-0.004581,0.000920,0.053,1,0.435261,0.008454,0.154855,3.140389,-0.080079,-3.106716,0.154855
2.530000,-0.004581,0.000920,0.053,1,0.435261,0.008454,0.154855,3.140389,-0.080079,-3.106716,0.154855
2.531000,-0.004582,0.000920,0.053,1,0.435261,0.008454,0.154854,3.140389,-0.080079,-3.106716,0.154854
2.532000,-0.004582,0.000920,0.053,1,0.435261,0.008454,0.154854,3.140389,-0.080080,-3.106716,0.154854
2.533000,-0.004582,0.000920,0.053,1,0.435261,0.008454,0.154854,3.140389,-0.080080,-3.106716,0.154854
2.534000,-0.004582,0.000920,0.053,1,0.435261,0.008454,0.154854,3.140389,-0.080080,-3.106716,0.154854
2.535000,-0.004582,0.000920,0.053,1,0.435260,0.008454,0.154854,3.140389,-0.080081,-3.106716,0.154854
2.536000,-0.004582,0.000920,0.053,1,0.435260,0.008454,0.154854,3.140389,-0.080081,-3.106716,0.154854
2.537000,-0.004582,0.000920,0.053,1,0.435260,0.008454,0.154854,3.140389,-0.080081,-3.106716,0.154854
2.538000,-0.004582,0.000920,0.053,1,0.435260,0.008454,0.154854,3.140389,-0.080082,-3.106716,0.154854
2.539000,-0.004583,0.000920,0.053,1,0.435260,0.008454,0.154853,3.140389,-0.080082,-3.106716,0.154853
2.540000,-0.004583,0.000920,0.053,1,0.435260,0.008454,0.154853,3.140389,-0.080082,-3.106716,0.154853
2.541000,-0.004583,0.000920,0.053,1,0.435260,0.008454,0.154853,3.140389,-0.080083,-3.106716,0.154853
2.542000,-0.004583,0.000920,0.053,1,0.435260,0.008454,0.154853,3.140389,-0.080083,-3.106716,0.154853
2.543000,-0.004583,0.000920,0.053,1,0.435260,0.008454,0.154853,3.140389,-0.080083,-3.106716,0.154853
2.544000,-0.004583,0.000920,0.053,1,0.435260,0.008454,0.154853,3.140389,-0.080084,-3.106716,0.154853
2.545000,-0.004583,0.000920,0.053,1,0.435260,0.008454,0.154853,3.140389,-0.080084,-3.106716,0.154853
2.546000,-0.004583,0.000920,0.053,1,0.435260,0.008454,0.154852,3.140389,-0.080085,-3.106716,0.154852
2.547000,-0.004583,0.000920,0.053,1,0.435260,0.008454,0.154852,3.140389,-0.080085,-3.106716,0.154852
2.548000,-0.004584,0.000920,0.053,1,0.435260,0.008454,0.154852,3.140389,-0.080085,-3.106716,0.154852
2.549000,-0.004584,0.000920,0.053,1,0.435260,0.008454,0.154852,3.140389,-0.080086,-3.106716,0.154852
2.550000,-0.004584,0.000920,0.053,1,0.435260,0.008454,0.154852,3.140389,-0.080086,-3.106716,0.154852
2.551000,-0.004584,0.000920,0.053,1,0.435260,0.008454,0.154852,3.140389,-0.080086,-3.106716,0.154852
2.552000,-0.004584,0.000920,0.053,1,0.435260,0.008454,0.154852,3.140389,-0.080087,-3.106716,0.154852
2.553000,-0.004584,0.000920,0.053,1,0.435260,0.008454,0.154852,3.140389,-0.080087,-3.106716,0.154852
2.554000,-0.004584,0.000920,0.053,1,0.435260,0.008454,0.154851,3.140389,-0.080087,-3.106716,0.154851
2.555000,-0.004584,0.000920,0.053,1,0.435260,0.008454,0.154851,3.140389,-0.080088,-3.106716,0.154851
2.556000,-0.004585,0.000920,0.053,1,0.435260,0.008454,0.154851,3.140389,-0.080088,-3.106716,0.154851
2.557000,-0.004585,0.000920,0.053,1,0.435260,0.008454,0.154851,3.140389,-0.080088,-3.106716,0.154851
2.558000,-0.004585,0.000920,0.053,1,0.435260,0.008454,0.154851,3.140389,-0.080089,-3.106716,0.154851
2.559000,-0.004585,0.000920,0.053,1,0.435260,0.008454,0.154851,3.140389,-0.080089,-3.106716,0.154851
2.560000,-0.004585,0.000920,0.053,1,0.435260,0.008454,0.154851,3.140389,-0.080089,-3.106716,0.154851
2.561000,-0.004585,0.000920,0.053,1,0.435260,0.008454,0.154850,3.140389,-0.080090,-3.106716,0.154850
2.562000,-0.004585,0.000920,0.053,1,0.435260,0.008454,0.154850,3.140389,-0.080090,-3.106716,0.154850
2.563000,-0.004585,0.000920,0.053,1,0.435260,0.008454,0.154850,3.140389,-0.080091,-3.106716,0.154850
2.564000,-0.004586,0.000920,0.053,1,0.435260,0.008454,0.154850,3.140389,-0.080091,-3.106716,0.154850
2.565000,-0.004586,0.000920,0.053,1,0.435260,0.008454,0.154850,3.140389,-0.080091,-3.106716,0.154850
2.566000,-0.004586,0.000920,0.053,1,0.435260,0.008454,0.154850,3.140389,-0.080092,-3.106716,0.154850
2.567000,-0.004586,0.000920,0.053,1,0.435260,0.008454,0.154850,3.140389,-0.080092,-3.106716,0.154850
2.568000,-0.004586,0.000920,0.053,1,0.435260,0.008454,0.154850,3.140389,-0.080092,-3.106716,0.154850
2.569000,-0.004586,0.000920,0.053,1,0.435260,0.008454,0.154849,3.140389,-0.080093,-3.106716,0.154849
2.570000,-0.004586,0.000920,0.053,1,0.435260,0.008454,0.154849,3.140389,-0.080093,-3.106716,0.154849
2.571000,-0.004586,0.000920,0.053,1,0.435260,0.008454,0.154849,3.140389,-0.080093,-3.106716,0.154849
2.572000,-0.004587,0.000920,0.053,1,0.435260,0.008454,0.154849,3.140389,-0.080094,-3.106716,0.154849
2.573000,-0.004587,0.000920,0.053,1,0.435260,0.008454,0.154849,3.140389,-0.080094,-3.106716,0.154849
2.574000,-0.004587,0.000920,0.053,1,0.435260,0.008454,0.154849,3.140389,-0.080094,-3.106716,0.154849
2.575000,-0.004587,0.000920,0.053,1,0.435260,0.008454,0.154849,3.140389,-0.080095,-3.106716,0.154849
2.576000,-0.004587,0.000920,0.053,1,0.435260,0.008454,0.154848,3.140389,-0.080095,-3.106716,0.154848
2.577000,-0.004587,0.000920,0.053,1,0.435260,0.008454,0.154848,3.140389,-0.080096,-3.106716,0.154848
2.578000,-0.004587,0.000920,0.053,1,0.435260,0.008454,0.154848,3.140389,-0.080096,-3.106716,0.154848
2.579000,-0.004587,0.000920,0.053,1,0.435260,0.008454,0.154848,3.140389,-0.080096,-3.106716,0.154848
2.580000,-0.004587,0.000920,0.053,1,0.435260,0.008454,0.154848,3.140389,-0.080097,-3.106716,0.154848
2.581000,-0.004588,0.000920,0.053,1,0.435260,0.008454,0.154848,3.140389,-0.080097,-3.106716,0.154848
2.582000,-0.004588,0.000920,0.053,1,0.435260,0.008454,0.154848,3.140389,-0.080097,-3.106716,0.154848
2.583000,-0.004588,0.000920,0.053,1,0.435260,0.008454,0.154847,3.140389,-0.080098,-3.106716,0.154847
2.584000,-0.004588,0.000920,0.053,1,0.435260,0.008454,0.154847,3.140389,-0.080098,-3.106716,0.154847
2.585000,-0.004588,0.000920,0.053,1,0.435260,0.008454,0.154847,3.140389,-0.080098,-3.106716,0.154847
2.586000,-0.004588,0.000920,0.053,1,0.435260,0.008454,0.154847,3.140389,-0.080099,-3.106716,0.154847
2.587000,-0.004588,0.000920,0.053,1,0.435260,0.008454,0.154847,3.140389,-0.080099,-3.106716,0.154847
2.588000,-0.004588,0.000920,0.053,1,0.435260,0.008454,0.154847,3.140389,-0.080099,-3.106716,0.154847
2.589000,-0.004589,0.000920,0.053,1,0.435260,0.008454,0.154847,3.140389,-0.080100,-3.106716,0.154847
2.590000,-0.004589,0.000920,0.053,1,0.435260,0.008454,0.154847,3.140389,-0.080100,-3.106716,0.154847
2.591000,-0.004589,0.000920,0.053,1,0.435260,0.008454,0.154846,3.140389,-0.080101,-3.106716,0.154846
2.592000,-0.004589,0.000920,0.053,1,0.435260,0.008454,0.154846,3.140389,-0.080101,-3.106716,0.154846
2.593000,-0.004589,0.000920,0.053,1,0.435260,0.008454,0.154846,3.140389,-0.080101,-3.106716,0.154846
2.594000,-0.004589,0.000920,0.053,1,0.435260,0.008454,0.154846,3.140389,-0.080102,-3.106716,0.154846
2.595000,-0.004589,0.000920,0.053,1,0.435260,0.008454,0.154846,3.140389,-0.080102,-3.106716,0.154846
2.596000,-0.004589,0.000920,0.053,1,0.435260,0.008454,0.154846,3.140389,-0.080102,-3.106716,0.154846
2.597000,-0.004590,0.000920,0.053,1,0.435260,0.008454,0.154846,3.140389,-0.080103,-3.106716,0.154846
2.598000,-0.004590,0.000920,0.053,1,0.435260,0.008454,0.154845,3.140389,-0.080103,-3.106716,0.154845
2.599000,-0.004590,0.000920,0.053,1,0.435260,0.008454,0.154845,3.140389,-0.080103,-3.106716,0.154845
2.600000,-0.004590,0.000920,0.053,1,0.435260,0.008454,0.154845,3.140389,-0.080104,-3.106716,0.154845
2.601000,-0.004590,0.000920,0.053,1,0.435260,0.008454,0.154845,3.140389,-0.080104,-3.106716,0.154845
2.602000,-0.004590,0.000920,0.053,1,0.435260,0.008454,0.154845,3.140389,-0.080104,-3.106716,0.154845
2.603000,-0.004590,0.000920,0.053,1,0.435260,0.008454,0.154845,3.140389,-0.080105,-3.106716,0.154845
2.604000,-0.004590,0.000920,0.053,1,0.435260,0.008454,0.154845,3.140389,-0.080105,-3.106716,0.154845
2.605000,-0.004591,0.000920,0.053,1,0.435260,0.008454,0.154844,3.140389,-0.080105,-3.106716,0.154844
2.606000,-0.004591,0.000920,0.053,1,0.435260,0.008454,0.154844,3.140389,-0.080106,-3.106716,0.154844
2.607000,-0.004591,0.000920,0.053,1,0.435260,0.008454,0.154844,3.140389,-0.080106,-3.106716,0.154844
2.608000,-0.004591,0.000920,0.053,1,0.435260,0.008454,0.154844,3.140389,-0.080107,-3.106716,0.154844
2.609000,-0.004591,0.000920,0.053,1,0.435260,0.008454,0.154844,3.140389,-0.080107,-3.106716,0.154844
2.610000,-0.004591,0.000920,0.053,1,0.435260,0.008454,0.154844,3.140389,-0.080107,-3.106716,0.154844
2.611000,-0.004591,0.000920,0.053,1,0.435260,0.008454,0.154844,3.140389,-0.080108,-3.106716,0.154844
2.612000,-0.004591,0.000920,0.053,1,0.435260,0.008454,0.154844,3.140389,-0.080108,-3.106716,0.154844
2.613000,-0.004592,0.000920,0.053,1,0.435260,0.008454,0.154843,3.140389,-0.080108,-3.106716,0.154843
2.614000,-0.004592,0.000920,0.053,1,0.435260,0.008454,0.154843,3.140389,-0.080109,-3.106716,0.154843
2.615000,-0.004592,0.000920,0.053,1,0.435260,0.008454,0.154843,3.140389,-0.080109,-3.106716,0.154843
2.616000,-0.004592,0.000920,0.053,1,0.435260,0.008454,0.154843,3.140389,-0.080109,-3.106716,0.154843
2.617000,-0.004592,0.000920,0.053,1,0.435260,0.008454,0.154843,3.140389,-0.080110,-3.106716,0.154843
2.618000,-0.004592,0.000920,0.053,1,0.435260,0.008454,0.154843,3.140389,-0.080110,-3.106716,0.154843
2.619000,-0.004592,0.000920,0.053,1,0.435260,0.008454,0.154843,3.140389,-0.080110,-3.106716,0.154843
2.620000,-0.004592,0.000920,0.053,1,0.435260,0.008454,0.154842,3.140389,-0.080111,-3.106716,0.154842
2.621000,-0.004593,0.000920,0.053,1,0.435260,0.008454,0.154842,3.140389,-0.080111,-3.106716,0.154842
2.622000,-0.004593,0.000920,0.053,1,0.435260,0.008454,0.154842,3.140389,-0.080112,-3.106716,0.154842
2.623000,-0.004593,0.000920,0.053,1,0.435260,0.008454,0.154842,3.140389,-0.080112,-3.106716,0.154842
2.624000,-0.004593,0.000920,0.053,1,0.435260,0.008454,0.154842,3.140389,-0.080112,-3.106716,0.154842
2.625000,-0.004593,0.000920,0.053,1,0.435260,0.008454,0.154842,3.140389,-0.080113,-3.106716,0.154842
2.626000,-0.004593,0.000920,0.053,1,0.435260,0.008454,0.154842,3.140389,-0.080113,-3.106716,0.154842
2.627000,-0.004593,0.000920,0.053,1,0.435260,0.008454,0.154841,3.140389,-0.080113,-3.106716,0.154841
2.628000,-0.004593,0.000920,0.053,1,0.435260,0.008454,0.154841,3.140389,-0.080114,-3.106716,0.154841
2.629000,-0.004594,0.000920,0.053,1,0.435260,0.008454,0.154841,3.140389,-0.080114,-3.106716,0.154841
2.630000,-0.004594,0.000920,0.053,1,0.435260,0.008454,0.154841,3.140389,-0.080114,-3.106716,0.154841
2.631000,-0.004594,0.000920,0.053,1,0.435260,0.008454,0.154841,3.140389,-0.080115,-3.106716,0.154841
2.632000,-0.004594,0.000920,0.053,1,0.435260,0.008454,0.154841,3.140389,-0.080115,-3.106716,0.154841
2.633000,-0.004594,0.000920,0.053,1,0.435260,0.008454,0.154841,3.140389,-0.080115,-3.106716,0.154841
2.634000,-0.004594,0.000920,0.053,1,0.435260,0.008454,0.154841,3.140389,-0.080116,-3.106716,0.154841
2.635000,-0.004594,0.000920,0.053,1,0.435260,0.008454,0.154840,3.140389,-0.080116,-3.106716,0.154840
