time,phase,z,x,compression,leg_length,hip_angle,target_hip_angle,vx,vy,omega,contact
2.610,SPINUP,0.141314,0.442587,0.002439,0.097561,-0.270409,-0.261900,0.000059,-0.439904,-0.664721,1
2.611,SPINUP,0.141314,0.442587,0.002439,0.097561,-0.270406,-0.261900,0.000054,-0.439904,-0.705855,1
2.612,SPINUP,0.141314,0.442587,0.002438,0.097562,-0.270403,-0.261900,0.000049,-0.439904,-0.746921,1
2.613,SPINUP,0.141314,0.442587,0.002438,0.097562,-0.270401,-0.261900,0.000045,-0.439904,-0.787914,1
2.614,SPINUP,0.141315,0.442587,0.002438,0.097562,-0.270399,-0.261900,0.000040,-0.439904,-0.828831,1
2.615,SPINUP,0.141315,0.442587,0.002438,0.097562,-0.270397,-0.261900,0.000035,-0.439904,-0.869667,1
2.616,SPINUP,0.141315,0.442587,0.002438,0.097562,-0.270395,-0.261900,0.000031,-0.439904,-0.910417,1
2.617,SPINUP,0.141315,0.442587,0.002438,0.097562,-0.270394,-0.261900,0.000026,-0.439904,-0.951079,1
2.618,SPINUP,0.141315,0.442587,0.002438,0.097562,-0.270393,-0.261900,0.000022,-0.439904,-0.991648,1
2.619,SPINUP,0.141315,0.442587,0.002438,0.097562,-0.270393,-0.261900,0.000018,-0.439904,-1.032119,1
2.620,SPINUP,0.141315,0.442587,0.002438,0.097562,-0.270393,-0.261900,0.000013,-0.439904,-1.072489,1
2.621,SPINUP,0.141315,0.442587,0.002438,0.097562,-0.270393,-0.261900,0.000009,-0.439904,-1.112754,1
2.622,SPINUP,0.141316,0.442587,0.002438,0.097562,-0.270393,-0.261900,0.000005,-0.439904,-1.152909,1
2.623,SPINUP,0.141316,0.442587,0.002438,0.097562,-0.270394,-0.261900,0.000001,-0.439904,-1.192951,1
2.624,SPINUP,0.141316,0.442587,0.002438,0.097562,-0.270395,-0.261900,-0.000003,-0.439904,-1.232875,1
2.625,SPINUP,0.141316,0.442587,0.002437,0.097563,-0.270397,-0.261900,-0.000008,-0.439904,-1.272678,1
2.626,SPINUP,0.141316,0.442587,0.002437,0.097563,-0.270398,-0.261900,-0.000012,-0.439904,-1.312354,1
2.627,SPINUP,0.141315,0.442587,0.002437,0.097563,-0.270400,-0.261900,-0.000016,-0.439904,-1.351901,1
2.628,SPINUP,0.141315,0.442587,0.002437,0.097563,-0.270403,-0.261900,-0.000020,-0.439904,-1.391314,1
2.629,SPINUP,0.141315,0.442587,0.002437,0.097563,-0.270405,-0.261900,-0.000023,-0.439904,-1.430589,1
2.630,SPINUP,0.141315,0.442587,0.002437,0.097563,-0.270408,-0.261900,-0.000027,-0.439904,-1.469722,1
2.631,SPINUP,0.141315,0.442587,0.002437,0.097563,-0.270411,-0.261900,-0.000031,-0.439904,-1.508709,1
2.632,SPINUP,0.141315,0.442587,0.002437,0.097563,-0.270415,-0.261900,-0.000035,-0.439904,-1.547545,1
2.633,SPINUP,0.141315,0.442587,0.002437,0.097563,-0.270418,-0.261900,-0.000039,-0.439904,-1.586228,1
2.634,SPINUP,0.141315,0.442587,0.002437,0.097563,-0.270422,-0.261900,-0.000043,-0.439904,-1.624753,1
2.635,SPINUP,0.141315,0.442587,0.002437,0.097563,-0.270427,-0.261900,-0.000046,-0.439904,-1.663115,1
2.636,SPINUP,0.141314,0.442587,0.002437,0.097563,-0.270431,-0.261900,-0.000050,-0.439904,-1.701311,1
2.637,SPINUP,0.141314,0.442587,0.002437,0.097563,-0.270436,-0.261900,-0.000054,-0.439904,-1.739337,1
2.638,SPINUP,0.141314,0.442587,0.002437,0.097563,-0.270441,-0.261900,-0.000058,-0.439904,-1.777189,1
2.639,SPINUP,0.141314,0.442586,0.002437,0.097563,-0.270447,-0.261900,-0.000061,-0.439904,-1.814863,1
2.640,SPINUP,0.141313,0.442586,0.002437,0.097563,-0.270453,-0.261900,-0.000065,-0.439904,-1.852355,1
2.641,SPINUP,0.141313,0.442586,0.002437,0.097563,-0.270459,-0.261900,-0.000068,-0.439904,-1.889660,1
2.642,SPINUP,0.141313,0.442586,0.002437,0.097563,-0.270465,-0.261900,-0.000072,-0.439904,-1.926776,1
2.643,SPINUP,0.141312,0.442586,0.002437,0.097563,-0.270471,-0.261900,-0.000076,-0.439904,-1.963697,1
2.644,SPINUP,0.141312,0.442586,0.002437,0.097563,-0.270478,-0.261900,-0.000079,-0.439904,-2.000421,1
2.645,SPINUP,0.141312,0.442586,0.002437,0.097563,-0.270485,-0.261900,-0.000083,-0.439904,-2.036943,1
2.646,SPINUP,0.141311,0.442586,0.002438,0.097562,-0.270493,-0.261900,-0.000086,-0.439904,-2.073259,1
2.647,SPINUP,0.141311,0.442586,0.002438,0.097562,-0.270500,-0.261900,-0.000090,-0.439904,-2.109365,1
2.648,SPINUP,0.141311,0.442586,0.002438,0.097562,-0.270508,-0.261900,-0.000094,-0.439904,-2.145258,1
2.649,SPINUP,0.141310,0.442586,0.002438,0.097562,-0.270516,-0.261900,-0.000097,-0.439904,-2.180934,1
2.650,SPINUP,0.141310,0.442586,0.002438,0.097562,-0.270525,-0.261900,-0.000101,-0.439904,-2.216388,1
2.651,SPINUP,0.141309,0.442585,0.002438,0.097562,-0.270533,-0.261900,-0.000104,-0.439904,-2.251617,1
2.652,SPINUP,0.141309,0.442585,0.002438,0.097562,-0.270542,-0.261900,-0.000108,-0.439904,-2.286618,1
2.653,SPINUP,0.141308,0.442585,0.002438,0.097562,-0.270551,-0.261900,-0.000112,-0.439904,-2.321386,1
2.654,SPINUP,0.141308,0.442585,0.002438,0.097562,-0.270561,-0.261900,-0.000115,-0.439904,-2.355917,1
2.655,SPINUP,0.141307,0.442585,0.002438,0.097562,-0.270570,-0.261900,-0.000119,-0.439904,-2.390208,1
2.656,SPINUP,0.141307,0.442585,0.002438,0.097562,-0.270580,-0.261900,-0.000123,-0.439904,-2.424256,1
2.657,SPINUP,0.141306,0.442585,0.002438,0.097562,-0.270590,-0.261900,-0.000126,-0.439904,-2.458055,1
2.658,SPINUP,0.141306,0.442585,0.002438,0.097562,-0.270601,-0.261900,-0.000130,-0.439904,-2.491604,1
2.659,SPINUP,0.141305,0.442585,0.002438,0.097562,-0.270612,-0.261900,-0.000134,-0.439904,-2.524897,1
2.660,SPINUP,0.141305,0.442584,0.002439,0.097561,-0.270623,-0.261900,-0.000138,-0.439904,-2.557931,1
2.661,SPINUP,0.141304,0.442584,0.002439,0.097561,-0.270634,-0.261900,-0.000141,-0.439904,-2.590703,1
2.662,SPINUP,0.141304,0.442584,0.002439,0.097561,-0.270645,-0.261900,-0.000145,-0.439904,-2.623209,1
2.663,SPINUP,0.141303,0.442584,0.002439,0.097561,-0.270657,-0.261900,-0.000149,-0.439904,-2.655445,1
2.664,SPINUP,0.141302,0.442584,0.002439,0.097561,-0.270669,-0.261900,-0.000153,-0.439904,-2.687408,1
2.665,SPINUP,0.141302,0.442584,0.002439,0.097561,-0.270681,-0.261900,-0.000157,-0.439904,-2.719095,1
2.666,SPINUP,0.141301,0.442583,0.002439,0.097561,-0.270694,-0.261900,-0.000161,-0.439904,-2.750501,1
2.667,SPINUP,0.141300,0.442583,0.002439,0.097561,-0.270707,-0.261900,-0.000165,-0.439904,-2.781623,1
2.668,SPINUP,0.141300,0.442583,0.002439,0.097561,-0.270720,-0.261900,-0.000169,-0.439904,-2.812458,1
2.669,SPINUP,0.141299,0.442583,0.002440,0.097560,-0.270733,-0.261900,-0.000173,-0.439904,-2.843002,1
2.670,SPINUP,0.141298,0.442583,0.002440,0.097560,-0.270747,-0.261900,-0.000177,-0.439904,-2.873252,1
2.671,SPINUP,0.141297,0.442583,0.002440,0.097560,-0.270761,-0.261900,-0.000181,-0.439904,-2.903205,1
2.672,SPINUP,0.141297,0.442582,0.002440,0.097560,-0.270775,-0.261900,-0.000185,-0.439904,-2.932856,1
2.673,SPINUP,0.141296,0.442582,0.002440,0.097560,-0.270789,-0.261900,-0.000190,-0.439904,-2.962203,1
2.674,SPINUP,0.141295,0.442582,0.002440,0.097560,-0.270804,-0.261900,-0.000194,-0.439904,-2.991243,1
2.675,SPINUP,0.141294,0.442582,0.002440,0.097560,-0.270819,-0.261900,-0.000198,-0.439904,-3.019971,1
2.676,SPINUP,0.141293,0.442582,0.002441,0.097559,-0.270834,-0.261900,-0.000203,-0.439904,-3.048386,1
2.677,SPINUP,0.141293,0.442581,0.002441,0.097559,-0.270849,-0.261900,-0.000207,-0.439904,-3.076483,1
2.678,SPINUP,0.141292,0.442581,0.002441,0.097559,-0.270865,-0.261900,-0.000211,-0.439904,-3.104259,1
2.679,SPINUP,0.141291,0.442581,0.002441,0.097559,-0.270881,-0.261900,-0.000216,-0.439904,-3.131712,1
2.680,SPINUP,0.141290,0.442581,0.002441,0.097559,-0.270898,-0.261900,-0.000221,-0.439904,-3.158838,1
2.681,SPINUP,0.141289,0.442581,0.002441,0.097559,-0.270914,-0.261900,-0.000225,-0.439904,-3.185634,1
2.682,SPINUP,0.141288,0.442580,0.002441,0.097559,-0.270931,-0.261900,-0.000230,-0.439904,-3.212097,1
2.683,SPINUP,0.141287,0.442580,0.002442,0.097558,-0.270948,-0.261900,-0.000235,-0.439904,-3.238224,1
2.684,SPINUP,0.141286,0.442580,0.002442,0.097558,-0.270966,-0.261900,-0.000239,-0.439904,-3.264012,1
2.685,SPINUP,0.141285,0.442580,0.002442,0.097558,-0.270983,-0.261900,-0.000244,-0.439904,-3.289457,1
2.686,SPINUP,0.141284,0.442579,0.002442,0.097558,-0.271001,-0.261900,-0.000249,-0.439904,-3.314558,1
2.687,SPINUP,0.141284,0.442579,0.002442,0.097558,-0.271020,-0.261900,-0.000254,-0.439904,-3.339311,1
2.688,SPINUP,0.141283,0.442579,0.002442,0.097558,-0.271038,-0.261900,-0.000259,-0.439904,-3.363714,1
2.689,SPINUP,0.141282,0.442579,0.002442,0.097558,-0.271057,-0.261900,-0.000264,-0.439904,-3.387763,1
2.690,SPINUP,0.141281,0.442578,0.002443,0.097557,-0.271077,-0.261900,-0.000269,-0.439904,-3.411455,1
2.691,SPINUP,0.141280,0.442578,0.002443,0.097557,-0.271096,-0.261900,-0.000274,-0.439904,-3.434789,1
2.692,SPINUP,0.141278,0.442578,0.002443,0.097557,-0.271116,-0.261900,-0.000280,-0.439904,-3.457761,1
2.693,SPINUP,0.141277,0.442577,0.002443,0.097557,-0.271136,-0.261900,-0.000285,-0.439904,-3.480369,1
2.694,SPINUP,0.141276,0.442577,0.002443,0.097557,-0.271156,-0.261900,-0.000290,-0.439904,-3.502610,1
2.695,SPINUP,0.141275,0.442577,0.002443,0.097557,-0.271177,-0.261900,-0.000296,-0.439904,-3.524482,1
2.696,SPINUP,0.141274,0.442577,0.002444,0.097556,-0.271198,-0.261900,-0.000301,-0.439904,-3.545981,1
2.697,SPINUP,0.141273,0.442576,0.002444,0.097556,-0.271219,-0.261900,-0.000306,-0.439904,-3.567107,1
2.698,SPINUP,0.141272,0.442576,0.002444,0.097556,-0.271241,-0.261900,-0.000312,-0.439904,-3.587855,1
2.699,SPINUP,0.141271,0.442576,0.002444,0.097556,-0.271263,-0.261900,-0.000318,-0.439904,-3.608224,1
2.700,SPINUP,0.141270,0.442575,0.002444,0.097556,-0.271285,-0.261900,-0.000323,-0.439904,-3.628211,1
2.701,SPINUP,0.141269,0.442575,0.002444,0.097556,-0.271308,-0.261900,-0.000329,-0.439904,-3.647815,1
2.702,SPINUP,0.141267,0.442575,0.002444,0.097556,-0.271330,-0.261900,-0.000334,-0.439904,-3.667032,1
2.703,SPINUP,0.141266,0.442574,0.002445,0.097555,-0.271354,-0.261900,-0.000340,-0.439904,-3.685861,1
2.704,SPINUP,0.141265,0.442574,0.002445,0.097555,-0.271377,-0.261900,-0.000346,-0.439904,-3.704300,1
2.705,SPINUP,0.141264,0.442574,0.002445,0.097555,-0.271401,-0.261900,-0.000352,-0.439904,-3.722346,1
2.706,SPINUP,0.141263,0.442573,0.002445,0.097555,-0.271425,-0.261900,-0.000358,-0.439904,-3.739997,1
2.707,SPINUP,0.141261,0.442573,0.002445,0.097555,-0.271449,-0.261900,-0.000364,-0.439904,-3.757251,1
2.708,SPINUP,0.141260,0.442573,0.002445,0.097555,-0.271474,-0.261900,-0.000370,-0.439904,-3.774107,1
2.709,SPINUP,0.141259,0.442572,0.002445,0.097555,-0.271499,-0.261900,-0.000376,-0.439904,-3.790562,1
2.710,SPINUP,0.141258,0.442572,0.002445,0.097555,-0.271524,-0.261900,-0.000382,-0.439904,-3.806614,1
2.711,SPINUP,0.141256,0.442571,0.002446,0.097554,-0.271550,-0.261900,-0.000388,-0.439904,-3.822262,1
2.712,SPINUP,0.141255,0.442571,0.002446,0.097554,-0.271576,-0.261900,-0.000394,-0.439904,-3.837504,1
2.713,SPINUP,0.141254,0.442571,0.002446,0.097554,-0.271602,-0.261900,-0.000400,-0.439904,-3.852338,1
2.714,SPINUP,0.141253,0.442570,0.002446,0.097554,-0.271629,-0.261900,-0.000406,-0.439904,-3.866762,1
2.715,SPINUP,0.141251,0.442570,0.002446,0.097554,-0.271656,-0.261900,-0.000412,-0.439904,-3.880776,1
2.716,SPINUP,0.141250,0.442569,0.002446,0.097554,-0.271683,-0.261900,-0.000418,-0.439904,-3.894376,1
2.717,SPINUP,0.141249,0.442569,0.002446,0.097554,-0.271710,-0.261900,-0.000424,-0.439904,-3.907562,1
2.718,SPINUP,0.141247,0.442569,0.002446,0.097554,-0.271738,-0.261900,-0.000430,-0.439904,-3.920333,1
2.719,SPINUP,0.141246,0.442568,0.002446,0.097554,-0.271766,-0.261900,-0.000437,-0.439904,-3.932686,1
2.720,SPINUP,0.141245,0.442568,0.002446,0.097554,-0.271795,-0.261900,-0.000443,-0.439904,-3.944620,1
2.721,SPINUP,0.141243,0.442567,0.002447,0.097553,-0.271824,-0.261900,-0.000449,-0.439904,-3.956135,1
2.722,SPINUP,0.141242,0.442567,0.002447,0.097553,-0.271853,-0.261900,-0.000455,-0.439904,-3.967229,1
2.723,SPINUP,0.141241,0.442566,0.002447,0.097553,-0.271882,-0.261900,-0.000461,-0.439904,-3.977900,1
2.724,SPINUP,0.141239,0.442566,0.002447,0.097553,-0.271912,-0.261900,-0.000468,-0.439904,-3.988147,1
2.725,SPINUP,0.141238,0.442565,0.002447,0.097553,-0.271942,-0.261900,-0.000474,-0.439904,-3.997970,1
2.726,SPINUP,0.141236,0.442565,0.002447,0.097553,-0.271972,-0.261900,-0.000480,-0.439904,-4.007367,1
2.727,SPINUP,0.141235,0.442564,0.002447,0.097553,-0.272003,-0.261900,-0.000486,-0.439904,-4.016337,1
2.728,SPINUP,0.141234,0.442564,0.002447,0.097553,-0.272034,-0.261900,-0.000492,-0.439904,-4.024879,1
2.729,SPINUP,0.141232,0.442563,0.002447,0.097553,-0.272065,-0.261900,-0.000498,-0.439904,-4.032993,1
2.730,SPINUP,0.141231,0.442563,0.002447,0.097553,-0.272096,-0.261900,-0.000504,-0.439904,-4.040677,1
2.731,SPINUP,0.141229,0.442562,0.002447,0.097553,-0.272128,-0.261900,-0.000510,-0.439904,-4.047931,1
2.732,SPINUP,0.141228,0.442562,0.002447,0.097553,-0.272160,-0.261900,-0.000516,-0.439904,-4.054754,1
2.733,SPINUP,0.141226,0.442561,0.002447,0.097553,-0.272192,-0.261900,-0.000522,-0.439904,-4.061145,1
2.734,SPINUP,0.141225,0.442561,0.002447,0.097553,-0.272225,-0.261900,-0.000528,-0.439904,-4.067104,1
2.735,SPINUP,0.141223,0.442560,0.002447,0.097553,-0.272258,-0.261900,-0.000534,-0.439904,-4.072630,1
2.736,SPINUP,0.141222,0.442560,0.002447,0.097553,-0.272291,-0.261900,-0.000540,-0.439904,-4.077722,1
2.737,SPINUP,0.141220,0.442559,0.002447,0.097553,-0.272324,-0.261900,-0.000546,-0.439904,-4.082380,1
2.738,SPINUP,0.141219,0.442559,0.002447,0.097553,-0.272358,-0.261900,-0.000552,-0.439904,-4.086604,1
2.739,SPINUP,0.141218,0.442558,0.002447,0.097553,-0.272392,-0.261900,-0.000557,-0.439904,-4.090393,1
2.740,SPINUP,0.141216,0.442557,0.002447,0.097553,-0.272426,-0.261900,-0.000563,-0.439904,-4.093747,1
2.741,SPINUP,0.141215,0.442557,0.002447,0.097553,-0.272461,-0.261900,-0.000569,-0.439904,-4.096665,1
2.742,SPINUP,0.141213,0.442556,0.002447,0.097553,-0.272495,-0.261900,-0.000574,-0.439904,-4.099147,1
2.743,SPINUP,0.141212,0.442556,0.002447,0.097553,-0.272530,-0.261900,-0.000580,-0.439904,-4.101194,1
2.744,SPINUP,0.141210,0.442555,0.002447,0.097553,-0.272565,-0.261900,-0.000585,-0.439904,-4.102805,1
2.745,SPINUP,0.141209,0.442555,0.002447,0.097553,-0.272601,-0.261900,-0.000590,-0.439904,-4.103980,1
2.746,SPINUP,0.141207,0.442554,0.002447,0.097553,-0.272636,-0.261900,-0.000596,-0.439904,-4.104719,1
2.747,SPINUP,0.141205,0.442553,0.002447,0.097553,-0.272672,-0.261900,-0.000601,-0.439904,-4.105022,1
2.748,SPINUP,0.141204,0.442553,0.002447,0.097553,-0.272708,-0.261900,-0.000606,-0.439904,-4.104889,1
2.749,SPINUP,0.141202,0.442552,0.002447,0.097553,-0.272745,-0.261900,-0.000611,-0.439904,-4.104320,1
2.750,SPINUP,0.141201,0.442552,0.002447,0.097553,-0.272781,-0.261900,-0.000616,-0.439904,-4.103316,1
2.751,SPINUP,0.141199,0.442551,0.002446,0.097554,-0.272818,-0.261900,-0.000620,-0.439904,-4.101876,1
2.752,SPINUP,0.141198,0.442550,0.002446,0.097554,-0.272855,-0.261900,-0.000625,-0.439904,-4.100001,1
2.753,SPINUP,0.141196,0.442550,0.002446,0.097554,-0.272892,-0.261900,-0.000630,-0.439904,-4.097692,1
2.754,SPINUP,0.141195,0.442549,0.002446,0.097554,-0.272929,-0.261900,-0.000634,-0.439904,-4.094948,1
2.755,SPINUP,0.141193,0.442548,0.002446,0.097554,-0.272966,-0.261900,-0.000638,-0.439904,-4.091771,1
2.756,SPINUP,0.141192,0.442548,0.002446,0.097554,-0.273004,-0.261900,-0.000643,-0.439904,-4.088160,1
2.757,SPINUP,0.141190,0.442547,0.002446,0.097554,-0.273042,-0.261900,-0.000647,-0.439904,-4.084117,1
2.758,SPINUP,0.141189,0.442546,0.002446,0.097554,-0.273079,-0.261900,-0.000651,-0.439904,-4.079641,1
2.759,SPINUP,0.141187,0.442546,0.002445,0.097555,-0.273117,-0.261900,-0.000655,-0.439904,-4.074734,1
2.760,SPINUP,0.141186,0.442545,0.002445,0.097555,-0.273156,-0.261900,-0.000658,-0.439904,-4.069396,1
2.761,SPINUP,0.141184,0.442544,0.002445,0.097555,-0.273194,-0.261900,-0.000662,-0.439904,-4.063628,1
2.762,SPINUP,0.141183,0.442544,0.002445,0.097555,-0.273232,-0.261900,-0.000665,-0.439904,-4.057430,1
2.763,SPINUP,0.141181,0.442543,0.002445,0.097555,-0.273271,-0.261900,-0.000669,-0.439904,-4.050804,1
2.764,SPINUP,0.141180,0.442542,0.002445,0.097555,-0.273309,-0.261900,-0.000672,-0.439904,-4.043751,1
2.765,SPINUP,0.141178,0.442542,0.002444,0.097556,-0.273348,-0.261900,-0.000675,-0.439904,-4.036271,1
2.766,SPINUP,0.141177,0.442541,0.002444,0.097556,-0.273387,-0.261900,-0.000678,-0.439904,-4.028365,1
2.767,SPINUP,0.141175,0.442540,0.002444,0.097556,-0.273426,-0.261900,-0.000681,-0.439904,-4.020035,1
2.768,SPINUP,0.141174,0.442540,0.002444,0.097556,-0.273465,-0.261900,-0.000684,-0.439904,-4.011281,1
2.769,SPINUP,0.141172,0.442539,0.002444,0.097556,-0.273504,-0.261900,-0.000686,-0.439904,-4.002105,1
2.770,SPINUP,0.141171,0.442538,0.002443,0.097557,-0.273543,-0.261900,-0.000688,-0.439904,-3.992508,1
2.771,SPINUP,0.141169,0.442538,0.002443,0.097557,-0.273582,-0.261900,-0.000691,-0.439904,-3.982490,1
2.772,SPINUP,0.141168,0.442537,0.002443,0.097557,-0.273621,-0.261900,-0.000693,-0.439904,-3.972054,1
2.773,SPINUP,0.141166,0.442536,0.002443,0.097557,-0.273660,-0.261900,-0.000694,-0.439904,-3.961201,1
2.774,SPINUP,0.141165,0.442536,0.002443,0.097557,-0.273699,-0.261900,-0.000696,-0.439904,-3.949931,1
2.775,SPINUP,0.141163,0.442535,0.002442,0.097558,-0.273738,-0.261900,-0.000698,-0.439904,-3.938247,1
2.776,SPINUP,0.141162,0.442534,0.002442,0.097558,-0.273778,-0.261900,-0.000699,-0.439904,-3.926150,1
2.777,SPINUP,0.141161,0.442534,0.002442,0.097558,-0.273817,-0.261900,-0.000700,-0.439904,-3.913640,1
2.778,SPINUP,0.141159,0.442533,0.002442,0.097558,-0.273856,-0.261900,-0.000701,-0.439904,-3.900721,1
2.779,SPINUP,0.141158,0.442532,0.002441,0.097559,-0.273895,-0.261900,-0.000702,-0.439904,-3.887393,1
2.780,SPINUP,0.141156,0.442531,0.002441,0.097559,-0.273934,-0.261900,-0.000703,-0.439904,-3.873658,1
2.781,SPINUP,0.141155,0.442531,0.002441,0.097559,-0.273973,-0.261900,-0.000704,-0.439904,-3.859517,1
2.782,SPINUP,0.141154,0.442530,0.002440,0.097560,-0.274012,-0.261900,-0.000704,-0.439904,-3.844973,1
2.783,SPINUP,0.141152,0.442529,0.002440,0.097560,-0.274051,-0.261900,-0.000704,-0.439904,-3.830028,1
2.784,SPINUP,0.141151,0.442529,0.002440,0.097560,-0.274090,-0.261900,-0.000704,-0.439904,-3.814681,1
2.785,SPINUP,0.141149,0.442528,0.002440,0.097560,-0.274129,-0.261900,-0.000704,-0.439904,-3.798937,1
2.786,SPINUP,0.141148,0.442527,0.002439,0.097561,-0.274167,-0.261900,-0.000704,-0.439904,-3.782796,1
2.787,SPINUP,0.141147,0.442526,0.002439,0.097561,-0.274206,-0.261900,-0.000703,-0.439904,-3.766261,1
2.788,SPINUP,0.141145,0.442526,0.002439,0.097561,-0.274245,-0.261900,-0.000703,-0.439904,-3.749333,1
2.789,SPINUP,0.141144,0.442525,0.002438,0.097562,-0.274283,-0.261900,-0.000702,-0.439904,-3.732015,1
2.790,SPINUP,0.141143,0.442524,0.002438,0.097562,-0.274321,-0.261900,-0.000701,-0.439904,-3.714308,1
2.791,SPINUP,0.141141,0.442524,0.002438,0.097562,-0.274359,-0.261900,-0.000699,-0.439904,-3.696214,1
2.792,SPINUP,0.141140,0.442523,0.002437,0.097563,-0.274397,-0.261900,-0.000698,-0.439904,-3.677736,1
2.793,SPINUP,0.141139,0.442522,0.002437,0.097563,-0.274435,-0.261900,-0.000697,-0.439904,-3.658876,1
2.794,SPINUP,0.141138,0.442522,0.002437,0.097563,-0.274473,-0.261900,-0.000695,-0.439904,-3.639636,1
2.795,SPINUP,0.141136,0.442521,0.002436,0.097564,-0.274510,-0.261900,-0.000693,-0.439904,-3.620018,1
2.796,SPINUP,0.141135,0.442520,0.002436,0.097564,-0.274547,-0.261900,-0.000691,-0.439904,-3.600024,1
2.797,SPINUP,0.141134,0.442520,0.002436,0.097564,-0.274584,-0.261900,-0.000689,-0.439904,-3.579657,1
2.798,SPINUP,0.141133,0.442519,0.002435,0.097565,-0.274621,-0.261900,-0.000686,-0.439904,-3.558919,1
2.799,SPINUP,0.141132,0.442518,0.002435,0.097565,-0.274658,-0.261900,-0.000684,-0.439904,-3.537812,1
2.800,SPINUP,0.141130,0.442517,0.002435,0.097565,-0.274694,-0.261900,-0.000681,-0.439904,-3.516339,1
2.801,SPINUP,0.141129,0.442517,0.002434,0.097566,-0.274730,-0.261900,-0.000678,-0.439904,-3.494503,1
2.802,SPINUP,0.141128,0.442516,0.002434,0.097566,-0.274766,-0.261900,-0.000675,-0.439904,-3.472305,1
2.803,SPINUP,0.141127,0.442515,0.002433,0.097567,-0.274802,-0.261900,-0.000672,-0.439904,-3.449748,1
2.804,SPINUP,0.141126,0.442515,0.002433,0.097567,-0.274838,-0.261900,-0.000668,-0.439904,-3.426835,1
2.805,SPINUP,0.141125,0.442514,0.002433,0.097567,-0.274873,-0.261900,-0.000665,-0.439904,-3.403568,1
2.806,SPINUP,0.141124,0.442513,0.002432,0.097568,-0.274908,-0.261900,-0.000661,-0.439904,-3.379950,1
2.807,SPINUP,0.141123,0.442513,0.002432,0.097568,-0.274942,-0.261900,-0.000657,-0.439904,-3.355983,1
2.808,SPINUP,0.141122,0.442512,0.002431,0.097569,-0.274977,-0.261900,-0.000653,-0.439904,-3.331671,1
2.809,SPINUP,0.141121,0.442512,0.002431,0.097569,-0.275011,-0.261900,-0.000649,-0.439904,-3.307015,1
2.810,SPINUP,0.141120,0.442511,0.002431,0.097569,-0.275045,-0.261900,-0.000644,-0.439904,-3.282020,1
2.811,SPINUP,0.141119,0.442510,0.002430,0.097570,-0.275078,-0.261900,-0.000640,-0.439904,-3.256686,1
2.812,SPINUP,0.141118,0.442510,0.002430,0.097570,-0.275111,-0.261900,-0.000635,-0.439904,-3.231018,1
2.813,SPINUP,0.141117,0.442509,0.002429,0.097571,-0.275144,-0.261900,-0.000630,-0.439904,-3.205018,1
2.814,SPINUP,0.141116,0.442508,0.002429,0.097571,-0.275177,-0.261900,-0.000625,-0.439904,-3.178688,1
2.815,SPINUP,0.141115,0.442508,0.002429,0.097571,-0.275209,-0.261900,-0.000620,-0.439904,-3.152032,1
2.816,SPINUP,0.141114,0.442507,0.002428,0.097572,-0.275241,-0.261900,-0.000615,-0.439904,-3.125053,1
2.817,SPINUP,0.141113,0.442506,0.002428,0.097572,-0.275272,-0.261900,-0.000609,-0.439904,-3.097753,1
2.818,SPINUP,0.141112,0.442506,0.002427,0.097573,-0.275303,-0.261900,-0.000604,-0.439904,-3.070136,1
2.819,SPINUP,0.141111,0.442505,0.002427,0.097573,-0.275334,-0.261900,-0.000598,-0.439904,-3.042205,1
2.820,SPINUP,0.141110,0.442505,0.002427,0.097573,-0.275364,-0.261900,-0.000592,-0.439904,-3.013962,1
2.821,SPINUP,0.141110,0.442504,0.002426,0.097574,-0.275394,-0.261900,-0.000586,-0.439904,-2.985410,1
2.822,SPINUP,0.141109,0.442504,0.002426,0.097574,-0.275424,-0.261900,-0.000580,-0.439904,-2.956554,1
2.823,SPINUP,0.141108,0.442503,0.002425,0.097575,-0.275453,-0.261900,-0.000574,-0.439904,-2.927395,1
